Favorite-R/G,Favorite-PA,Favorite-AB,Favorite-H,Favorite-HR,Favorite-BB,Favorite-SO,Favorite-BA,Favorite-OBP,Favorite-SLG,Favorite-OPS,Favorite-TB,Favorite-HBP,Favorite-LOB,Result,Distance,R/G,PA,AB,H,HR,BB,SO,BA,OBP,SLG,OPS,TB,HBP,LOB,ERA_Starting,ERA_Opposing,WHIP_Starting,WHIP_Opposing,IP_Starting,IP_Opposing,K_Starting ,K_Opposing,HR_Starting,HR_Opposing
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,2293.76,5.25,6271,5515,1374,267,625,1421,0.249,0.32899999999999996,0.451,0.7809999999999999,2490,62,1100,5.86,4.17,1.67,1.23,70.2,69.0,68.0,98.0,9.0,10.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,2293.76,5.25,6271,5515,1374,267,625,1421,0.249,0.32899999999999996,0.451,0.7809999999999999,2490,62,1100,4.12,3.82,1.19,1.28,91.2,150.2,96.0,186.0,15.0,23.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,2.88,4.02,1.03,1.33,200.1,125.1,276.0,129.0,19.0,14.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,3.13,3.31,1.16,1.16,167.0,51.2,201.0,63.0,18.0,6.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,2.52,4.74,0.9,1.3,214.0,76.0,290.0,64.0,28.0,16.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,3.86,4.15,1.17,1.2,128.1,180.0,142.0,180.0,12.0,27.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,2.88,3.41,1.03,1.27,200.1,129.1,276.0,98.0,19.0,17.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,2.52,3.66,0.9,1.28,214.0,76.1,290.0,87.0,28.0,11.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,3.74,4.02,1.31,1.33,204.2,125.1,153.0,129.0,18.0,14.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,2.52,4.74,0.9,1.3,214.0,76.0,290.0,64.0,28.0,16.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,3.86,4.15,1.17,1.2,128.1,180.0,142.0,180.0,12.0,27.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,3.74,4.15,1.31,1.2,204.2,180.0,153.0,180.0,18.0,27.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,2.52,3.41,0.9,1.27,214.0,129.1,290.0,98.0,28.0,17.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,2.19,4.18,1.24,1.24,37.0,92.2,34.0,85.0,3.0,12.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,2.52,4.15,0.9,1.2,214.0,180.0,290.0,180.0,28.0,27.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,2.19,3.41,1.24,1.27,37.0,129.1,34.0,98.0,3.0,17.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,2.88,3.31,1.03,1.16,200.1,51.2,276.0,63.0,19.0,6.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,2.88,4.15,1.03,1.2,200.1,180.0,276.0,180.0,19.0,27.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,2.52,3.41,0.9,1.27,214.0,129.1,290.0,98.0,28.0,17.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-2169.84,4.45,6108,5472,1323,214,514,1300,0.242,0.313,0.413,0.726,2260,73,1071,3.13,4.02,1.16,1.33,167.0,125.1,201.0,129.0,18.0,14.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,1632.19,4.28,6157,5460,1283,176,560,1460,0.235,0.31,0.397,0.7070000000000001,2170,52,1086,2.88,15.75,1.03,3.25,200.1,4.0,276.0,4.0,19.0,0.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,1632.19,4.28,6157,5460,1283,176,560,1460,0.235,0.31,0.397,0.7070000000000001,2170,52,1086,3.13,3.21,1.16,1.08,167.0,207.2,201.0,199.0,18.0,28.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,1632.19,4.28,6157,5460,1283,176,560,1460,0.235,0.31,0.397,0.7070000000000001,2170,52,1086,2.52,4.15,0.9,1.27,214.0,86.2,290.0,50.0,28.0,19.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-1632.19,4.28,6157,5460,1283,176,560,1460,0.235,0.31,0.397,0.7070000000000001,2170,52,1086,3.74,3.93,1.31,1.35,204.2,123.2,153.0,165.0,18.0,19.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-1632.19,4.28,6157,5460,1283,176,560,1460,0.235,0.31,0.397,0.7070000000000001,2170,52,1086,3.13,4.74,1.16,1.45,167.0,178.1,201.0,185.0,18.0,16.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-1632.19,4.28,6157,5460,1283,176,560,1460,0.235,0.31,0.397,0.7070000000000001,2170,52,1086,2.52,3.21,0.9,1.08,214.0,207.2,290.0,199.0,28.0,28.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-2012.74,3.84,6034,5507,1317,188,422,1412,0.239,0.298,0.391,0.6890000000000001,2153,57,1027,3.13,10.46,1.16,2.21,167.0,26.2,201.0,13.0,18.0,6.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-2012.74,3.84,6034,5507,1317,188,422,1412,0.239,0.298,0.391,0.6890000000000001,2153,57,1027,2.52,5.55,0.9,1.62,214.0,84.1,290.0,74.0,28.0,12.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-2012.74,3.84,6034,5507,1317,188,422,1412,0.239,0.298,0.391,0.6890000000000001,2153,57,1027,3.74,5.45,1.31,1.41,204.2,171.2,153.0,184.0,18.0,41.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2012.74,3.84,6034,5507,1317,188,422,1412,0.239,0.298,0.391,0.6890000000000001,2153,57,1027,2.88,4.88,1.03,1.38,200.1,103.1,276.0,74.0,19.0,22.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2012.74,3.84,6034,5507,1317,188,422,1412,0.239,0.298,0.391,0.6890000000000001,2153,57,1027,2.52,5.45,0.9,1.41,214.0,171.2,290.0,184.0,28.0,41.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2012.74,3.84,6034,5507,1317,188,422,1412,0.239,0.298,0.391,0.6890000000000001,2153,57,1027,3.74,5.92,1.31,1.53,204.2,65.1,153.0,62.0,18.0,11.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,2012.74,3.84,6034,5507,1317,188,422,1412,0.239,0.298,0.391,0.6890000000000001,2153,57,1027,3.13,5.4,1.16,1.45,167.0,40.0,201.0,33.0,18.0,8.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-2578.08,5.41,6302,5623,1509,208,569,1253,0.268,0.33899999999999997,0.45299999999999996,0.792,2550,55,1124,3.86,6.08,1.17,1.77,128.1,74.0,142.0,66.0,12.0,12.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-2578.08,5.41,6302,5623,1509,208,569,1253,0.268,0.33899999999999997,0.45299999999999996,0.792,2550,55,1124,2.88,2.11,1.03,0.86,200.1,158.0,276.0,237.0,19.0,11.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-2578.08,5.41,6302,5623,1509,208,569,1253,0.268,0.33899999999999997,0.45299999999999996,0.792,2550,55,1124,2.52,3.58,0.9,1.14,214.0,176.0,290.0,177.0,28.0,25.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-2578.08,5.41,6302,5623,1509,208,569,1253,0.268,0.33899999999999997,0.45299999999999996,0.792,2550,55,1124,3.13,4.28,1.16,1.18,167.0,191.1,201.0,190.0,18.0,27.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,2578.08,5.41,6302,5623,1509,208,569,1253,0.268,0.33899999999999997,0.45299999999999996,0.792,2550,55,1124,2.88,3.58,1.03,1.14,200.1,176.0,276.0,177.0,19.0,25.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2578.08,5.41,6302,5623,1509,208,569,1253,0.268,0.33899999999999997,0.45299999999999996,0.792,2550,55,1124,3.13,3.82,1.16,1.26,167.0,129.2,201.0,146.0,18.0,16.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,2578.08,5.41,6302,5623,1509,208,569,1253,0.268,0.33899999999999997,0.45299999999999996,0.792,2550,55,1124,3.74,4.28,1.31,1.18,204.2,191.1,153.0,190.0,18.0,27.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,1513.59,4.05,6071,5523,1332,182,425,1594,0.24100000000000002,0.302,0.401,0.703,2217,66,1050,2.52,4.53,0.9,1.31,214.0,204.2,290.0,154.0,28.0,34.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,1513.59,4.05,6071,5523,1332,182,425,1594,0.24100000000000002,0.302,0.401,0.703,2217,66,1050,3.74,6.13,1.31,1.48,204.2,173.1,153.0,125.0,18.0,27.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,1513.59,4.05,6071,5523,1332,182,425,1594,0.24100000000000002,0.302,0.401,0.703,2217,66,1050,3.86,3.91,1.17,1.27,128.1,188.2,142.0,151.0,12.0,25.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-1513.59,4.05,6071,5523,1332,182,425,1594,0.24100000000000002,0.302,0.401,0.703,2217,66,1050,2.52,4.18,0.9,1.26,214.0,120.2,290.0,90.0,28.0,15.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-1513.59,4.05,6071,5523,1332,182,425,1594,0.24100000000000002,0.302,0.401,0.703,2217,66,1050,3.86,3.91,1.17,1.27,128.1,188.2,142.0,151.0,12.0,25.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-1513.59,4.05,6071,5523,1332,182,425,1594,0.24100000000000002,0.302,0.401,0.703,2217,66,1050,3.13,4.53,1.16,1.31,167.0,204.2,201.0,154.0,18.0,34.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-1513.59,4.05,6071,5523,1332,182,425,1594,0.24100000000000002,0.302,0.401,0.703,2217,66,1050,3.74,6.13,1.31,1.48,204.2,173.1,153.0,125.0,18.0,27.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-1794.85,5.05,6300,5595,1447,216,554,1189,0.259,0.332,0.434,0.7659999999999999,2430,80,1147,3.13,3.02,1.16,1.16,167.0,200.0,201.0,207.0,18.0,21.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-1794.85,5.05,6300,5595,1447,216,554,1189,0.259,0.332,0.434,0.7659999999999999,2430,80,1147,3.74,2.89,1.31,0.99,204.2,215.0,153.0,222.0,18.0,25.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-1794.85,5.05,6300,5595,1447,216,554,1189,0.259,0.332,0.434,0.7659999999999999,2430,80,1147,3.86,3.38,1.17,1.13,128.1,192.0,142.0,231.0,12.0,21.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,1794.85,5.05,6300,5595,1447,216,554,1189,0.259,0.332,0.434,0.7659999999999999,2430,80,1147,3.13,3.02,1.16,1.16,167.0,200.0,201.0,207.0,18.0,21.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,1794.85,5.05,6300,5595,1447,216,554,1189,0.259,0.332,0.434,0.7659999999999999,2430,80,1147,3.74,2.89,1.31,0.99,204.2,215.0,153.0,222.0,18.0,25.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,1794.85,5.05,6300,5595,1447,216,554,1189,0.259,0.332,0.434,0.7659999999999999,2430,80,1147,3.86,3.38,1.17,1.13,128.1,192.0,142.0,231.0,12.0,21.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,1794.85,5.05,6300,5595,1447,216,554,1189,0.259,0.332,0.434,0.7659999999999999,2430,80,1147,2.88,2.21,1.03,1.09,200.1,175.1,276.0,221.0,19.0,9.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,1415.17,4.79,6178,5541,1418,210,507,1397,0.256,0.322,0.435,0.757,2412,51,1067,2.88,4.55,1.03,1.27,200.1,176.0,276.0,164.0,19.0,30.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,1415.17,4.79,6178,5541,1418,210,507,1397,0.256,0.322,0.435,0.757,2412,51,1067,3.13,5.12,1.16,1.35,167.0,172.1,201.0,183.0,18.0,27.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-1415.17,4.79,6178,5541,1418,210,507,1397,0.256,0.322,0.435,0.757,2412,51,1067,2.52,3.77,0.9,1.2,214.0,196.0,290.0,230.0,28.0,24.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-1415.17,4.79,6178,5541,1418,210,507,1397,0.256,0.322,0.435,0.757,2412,51,1067,2.88,4.55,1.03,1.27,200.1,176.0,276.0,164.0,19.0,30.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-1781.36,3.89,6029,5494,1326,135,428,1341,0.24100000000000002,0.3,0.38,0.68,2085,52,1071,2.88,4.69,1.03,1.31,200.1,132.1,276.0,110.0,19.0,19.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-1781.36,3.89,6029,5494,1326,135,428,1341,0.24100000000000002,0.3,0.38,0.68,2085,52,1071,2.52,4.58,0.9,1.5,214.0,133.2,290.0,110.0,28.0,19.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,1781.36,3.89,6029,5494,1326,135,428,1341,0.24100000000000002,0.3,0.38,0.68,2085,52,1071,2.52,4.58,0.9,1.5,214.0,133.2,290.0,110.0,28.0,19.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,1781.36,3.89,6029,5494,1326,135,428,1341,0.24100000000000002,0.3,0.38,0.68,2085,52,1071,2.19,4.52,1.24,1.26,37.0,131.1,34.0,111.0,3.0,28.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,1781.36,3.89,6029,5494,1326,135,428,1341,0.24100000000000002,0.3,0.38,0.68,2085,52,1071,2.88,5.68,1.03,1.47,200.1,44.1,276.0,51.0,19.0,8.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,1037.17,3.94,6063,5505,1350,155,427,1310,0.245,0.305,0.392,0.6970000000000001,2156,67,1063,3.74,4.88,1.31,1.49,204.2,155.0,153.0,141.0,18.0,23.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,1037.17,3.94,6063,5505,1350,155,427,1310,0.245,0.305,0.392,0.6970000000000001,2156,67,1063,3.86,3.08,1.17,1.3,128.1,140.1,142.0,96.0,12.0,7.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-1037.17,3.94,6063,5505,1350,155,427,1310,0.245,0.305,0.392,0.6970000000000001,2156,67,1063,3.74,4.88,1.31,1.49,204.2,155.0,153.0,141.0,18.0,23.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-1037.17,3.94,6063,5505,1350,155,427,1310,0.245,0.305,0.392,0.6970000000000001,2156,67,1063,3.86,4.66,1.17,1.38,128.1,119.2,142.0,105.0,12.0,20.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-1037.17,3.94,6063,5505,1350,155,427,1310,0.245,0.305,0.392,0.6970000000000001,2156,67,1063,2.88,6.02,1.03,1.63,200.1,127.0,276.0,92.0,19.0,18.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2206.37,4.93,6358,5572,1394,235,647,1436,0.25,0.33299999999999996,0.442,0.774,2461,61,1163,2.52,3.68,0.9,1.21,214.0,151.2,290.0,135.0,28.0,14.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2206.37,4.93,6358,5572,1394,235,647,1436,0.25,0.33299999999999996,0.442,0.774,2461,61,1163,3.86,3.81,1.17,1.26,128.1,125.1,142.0,153.0,12.0,13.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,2206.37,4.93,6358,5572,1394,235,647,1436,0.25,0.33299999999999996,0.442,0.774,2461,61,1163,2.88,2.62,1.03,0.96,200.1,137.1,276.0,151.0,19.0,12.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,1702.18,4.56,6154,5526,1379,166,534,1328,0.25,0.318,0.405,0.723,2238,37,1087,2.52,4.619999999999999,0.9,1.48,214.0,78.1,290.0,80.5,28.0,7.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,1702.18,4.56,6154,5526,1379,166,534,1328,0.25,0.318,0.405,0.723,2238,37,1087,3.74,4.49,1.31,1.34,204.2,164.1,153.0,162.0,18.0,20.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,1702.18,4.56,6154,5526,1379,166,534,1328,0.25,0.318,0.405,0.723,2238,37,1087,3.86,3.62,1.17,1.3,128.1,196.2,142.0,179.0,12.0,23.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-1702.18,4.56,6154,5526,1379,166,534,1328,0.25,0.318,0.405,0.723,2238,37,1087,3.74,3.62,1.31,1.3,204.2,196.2,153.0,179.0,18.0,23.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-1702.18,4.56,6154,5526,1379,166,534,1328,0.25,0.318,0.405,0.723,2238,37,1087,2.52,3.2,0.9,1.03,214.0,25.1,290.0,36.0,28.0,4.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-1702.18,4.56,6154,5526,1379,166,534,1328,0.25,0.318,0.405,0.723,2238,37,1087,2.19,4.49,1.24,1.34,37.0,164.1,34.0,162.0,3.0,20.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,-2293.76,5.25,6271,5515,1374,267,625,1421,0.249,0.32899999999999996,0.451,0.7809999999999999,2490,62,1100,3.13,4.9,1.16,1.5,167.0,130.1,201.0,123.0,18.0,14.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-2293.76,5.25,6271,5515,1374,267,625,1421,0.249,0.32899999999999996,0.451,0.7809999999999999,2490,62,1100,2.52,3.62,0.9,1.35,214.0,27.1,290.0,23.0,28.0,3.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-2293.76,5.25,6271,5515,1374,267,625,1421,0.249,0.32899999999999996,0.451,0.7809999999999999,2490,62,1100,3.74,3.39,1.31,1.14,204.2,191.1,153.0,220.0,18.0,19.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,0,-2293.76,5.25,6271,5515,1374,267,625,1421,0.249,0.32899999999999996,0.451,0.7809999999999999,2490,62,1100,3.86,3.75,1.17,1.13,128.1,156.0,142.0,159.0,12.0,25.0
4.92,6146.0,5453.0,1390.0,205.0,565.0,1197.0,0.255,0.32899999999999996,0.425,0.754,2319.0,61.0,1052.0,1,2293.76,5.25,6271,5515,1374,267,625,1421,0.249,0.32899999999999996,0.451,0.7809999999999999,2490,62,1100,2.52,5.57,0.9,1.33,214.0,85.2,290.0,102.0,28.0,15.0
5.53,6271.0,5611.0,1581.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,1,-2169.84,4.38,6073,5415,1314,186,523,1198,0.243,0.315,0.397,0.7120000000000001,2151,70,1033,3.62,5.35,1.19,1.4,146.2,138.0,163.0,119.0,14.0,28.0
5.53,6271.0,5611.0,1581.0,238.0,509.0,1087.0,0.282,0.34600000000000003,0.478,0.823,2681.0,70.0,1094.0,0,-2169.84,4.38,6073,5415,1314,186,523,1198,0.243,0.315,0.397,0.7120000000000001,2151,70,1033,4.77,4.92,1.33,1.45,109.1,181.0,98.0,143.0,18.0,35.0
